 "GAGE No.  5:  K,I,J Coord. =   1, 88,188;  STREAM SEGMENT =  10;  REACH =  42 "
     "DATA: Time           Stage            Flow"
     1.9528572E+02   1.0297061E+03   3.2547034E+02
     1.9542857E+02   1.0297020E+03   1.9016899E+02
     1.9557143E+02   1.0297028E+03   2.2457416E+02
     1.9571428E+02   1.0297028E+03   2.2426648E+02
     1.9585715E+02   1.0297020E+03   2.0547350E+02
     1.9600000E+02   1.0297019E+03   2.0315508E+02
     1.9614285E+02   1.0297373E+03   2.6697285E+03
     1.9628572E+02   1.0297391E+03   2.8932803E+03
     1.9642857E+02   1.0297380E+03   2.7585916E+03
     1.9657143E+02   1.0297368E+03   2.6079023E+03
     1.9671428E+02   1.0297367E+03   2.5940747E+03
     1.9685715E+02   1.0297368E+03   2.6004512E+03
     1.9700000E+02   1.0297368E+03   2.6004163E+03
     1.9714285E+02   1.0297275E+03   1.6154572E+03
     1.9728572E+02   1.0297222E+03   1.1759596E+03
     1.9742857E+02   1.0297189E+03   9.4582416E+02
     1.9757143E+02   1.0297181E+03   8.9808301E+02
     1.9771428E+02   1.0297183E+03   9.1006409E+02
     1.9785715E+02   1.0297184E+03   9.1758807E+02
     1.9800000E+02   1.0297184E+03   9.1579175E+02
     1.9814285E+02   1.0297185E+03   9.2266113E+02
     1.9828572E+02   1.0297164E+03   7.9427271E+02
     1.9842857E+02   1.0297153E+03   7.3257367E+02
     1.9857143E+02   1.0297150E+03   7.1075879E+02
     1.9871428E+02   1.0297147E+03   6.9785406E+02
     1.9885715E+02   1.0297147E+03   6.9820374E+02
     1.9900000E+02   1.0297147E+03   6.9849335E+02
     1.9914285E+02   1.0305195E+03   3.4356668E+06
     1.9928572E+02   1.0305667E+03   3.9737345E+06
     1.9942857E+02   1.0305720E+03   4.0393548E+06
     1.9957143E+02   1.0305784E+03   4.1160040E+06
     1.9971428E+02   1.0305781E+03   4.1125648E+06
     1.9985715E+02   1.0305781E+03   4.1124155E+06
     2.0000000E+02   1.0305781E+03   4.1125370E+06
     2.0014285E+02   1.0303984E+03   2.2677825E+06
     2.0028572E+02   1.0303512E+03   1.8915862E+06
     2.0042857E+02   1.0303473E+03   1.8626212E+06
     2.0057143E+02   1.0303445E+03   1.8418089E+06
     2.0071428E+02   1.0303441E+03   1.8391989E+06
     2.0085715E+02   1.0303444E+03   1.8404285E+06
     2.0100000E+02   1.0303445E+03   1.8413955E+06
     2.0114285E+02   1.0302216E+03   1.0672249E+06
     2.0128572E+02   1.0301975E+03   9.4559194E+05
     2.0142857E+02   1.0301973E+03   9.4446812E+05
     2.0157143E+02   1.0301957E+03   9.3639212E+05
     2.0171428E+02   1.0301953E+03   9.3480481E+05
     2.0185715E+02   1.0301953E+03   9.3468212E+05
     2.0200000E+02   1.0301953E+03   9.3460169E+05
     2.0214285E+02   1.0301173E+03   6.0333719E+05
     2.0228572E+02   1.0300990E+03   5.3837100E+05
     2.0242857E+02   1.0300979E+03   5.3442531E+05
     2.0257143E+02   1.0300966E+03   5.2993919E+05
     2.0271428E+02   1.0300962E+03   5.2871862E+05
     2.0285715E+02   1.0300961E+03   5.2859162E+05
     2.0300000E+02   1.0300961E+03   5.2855106E+05
     2.0314285E+02   1.0300835E+03   4.8685203E+05
     2.0328572E+02   1.0300782E+03   4.7014634E+05
     2.0342857E+02   1.0300771E+03   4.6686638E+05
     2.0357143E+02   1.0300765E+03   4.6478816E+05
     2.0371428E+02   1.0300763E+03   4.6422275E+05
     2.0385715E+02   1.0300763E+03   4.6421272E+05
     2.0400000E+02   1.0300763E+03   4.6421022E+05
     2.0414285E+02   1.0300975E+03   5.3325312E+05
     2.0428572E+02   1.0300986E+03   5.3695562E+05
     2.0442857E+02   1.0300974E+03   5.3276231E+05
     2.0457143E+02   1.0300970E+03   5.3179544E+05
     2.0471428E+02   1.0300970E+03   5.3173606E+05
     2.0485715E+02   1.0300970E+03   5.3180550E+05
     2.0500000E+02   1.0300970E+03   5.3181238E+05
     2.0514285E+02   1.0300813E+03   4.7965003E+05
     2.0528572E+02   1.0300757E+03   4.6232722E+05
     2.0542857E+02   1.0300745E+03   4.5840734E+05
     2.0557143E+02   1.0300740E+03   4.5676922E+05
     2.0571428E+02   1.0300740E+03   4.5674631E+05
     2.0585715E+02   1.0300740E+03   4.5699084E+05
     2.0600000E+02   1.0300741E+03   4.5705503E+05
     2.0614285E+02   1.0300690E+03   4.4169925E+05
     2.0628572E+02   1.0300643E+03   4.2773234E+05
     2.0642857E+02   1.0300630E+03   4.2381909E+05
     2.0657143E+02   1.0300630E+03   4.2357134E+05
     2.0671428E+02   1.0300634E+03   4.2475834E+05
     2.0685715E+02   1.0300636E+03   4.2541450E+05
     2.0700000E+02   1.0300636E+03   4.2546069E+05
     2.0714285E+02   1.0301576E+03   7.6348775E+05
     2.0728572E+02   1.0301680E+03   8.0833344E+05
     2.0742857E+02   1.0301661E+03   8.0053088E+05
     2.0757143E+02   1.0301664E+03   8.0118894E+05
     2.0771428E+02   1.0301663E+03   8.0100856E+05
     2.0785715E+02   1.0301663E+03   8.0088475E+05
     2.0800000E+02   1.0301663E+03   8.0090169E+05
     2.0814285E+02   1.0303228E+03   1.6852772E+06
     2.0828572E+02   1.0303352E+03   1.7737901E+06
     2.0842857E+02   1.0303333E+03   1.7594959E+06
     2.0857143E+02   1.0303342E+03   1.7669755E+06
     2.0871428E+02   1.0303345E+03   1.7685626E+06
     2.0885715E+02   1.0303345E+03   1.7686560E+06
     2.0900000E+02   1.0303345E+03   1.7685674E+06
     2.0914285E+02   1.0304326E+03   2.5674898E+06
     2.0928572E+02   1.0304426E+03   2.6597950E+06
     2.0942857E+02   1.0304415E+03   2.6495108E+06
     2.0957143E+02   1.0304419E+03   2.6523620E+06
     2.0971428E+02   1.0304418E+03   2.6514252E+06
     2.0985715E+02   1.0304418E+03   2.6513062E+06
     2.1000000E+02   1.0304418E+03   2.6514025E+06
     2.1014285E+02   1.0304004E+03   2.2841898E+06
     2.1028572E+02   1.0303958E+03   2.2452158E+06
     2.1042857E+02   1.0303956E+03   2.2440942E+06
     2.1057143E+02   1.0303953E+03   2.2412682E+06
     2.1071428E+02   1.0303953E+03   2.2410810E+06
     2.1085715E+02   1.0303953E+03   2.2411402E+06
     2.1100000E+02   1.0303953E+03   2.2411450E+06
     2.1114285E+02   1.0303710E+03   2.0442982E+06
     2.1128572E+02   1.0303677E+03   2.0176376E+06
     2.1142857E+02   1.0303674E+03   2.0163846E+06
     2.1157143E+02   1.0303672E+03   2.0139349E+06
     2.1171428E+02   1.0303671E+03   2.0135436E+06
     2.1185715E+02   1.0303671E+03   2.0135914E+06
     2.1200000E+02   1.0303671E+03   2.0136118E+06
     2.1214285E+02   1.0303510E+03   1.8896181E+06
     2.1228572E+02   1.0303483E+03   1.8697786E+06
     2.1242857E+02   1.0303480E+03   1.8679255E+06
     2.1257143E+02   1.0303478E+03   1.8661274E+06
     2.1271428E+02   1.0303478E+03   1.8658780E+06
     2.1285715E+02   1.0303478E+03   1.8659094E+06
     2.1300000E+02   1.0303478E+03   1.8659239E+06
     2.1314285E+02   1.0303329E+03   1.7570514E+06
     2.1328572E+02   1.0303303E+03   1.7384570E+06
     2.1342857E+02   1.0303300E+03   1.7362660E+06
     2.1357143E+02   1.0303297E+03   1.7345504E+06
     2.1371428E+02   1.0303297E+03   1.7343030E+06
     2.1385715E+02   1.0303297E+03   1.7343218E+06
     2.1400000E+02   1.0303297E+03   1.7343324E+06
     2.1414285E+02   1.0303267E+03   1.7131670E+06
     2.1428572E+02   1.0303257E+03   1.7059201E+06
     2.1442857E+02   1.0303253E+03   1.7030120E+06
     2.1457143E+02   1.0303251E+03   1.7017811E+06
     2.1471428E+02   1.0303251E+03   1.7015031E+06
     2.1485715E+02   1.0303251E+03   1.7015149E+06
     2.1500000E+02   1.0303251E+03   1.7015380E+06
     2.1514285E+02   1.0303115E+03   1.6077665E+06
     2.1528572E+02   1.0303091E+03   1.5912372E+06
     2.1542857E+02   1.0303086E+03   1.5884702E+06
     2.1557143E+02   1.0303083E+03   1.5861076E+06
     2.1571428E+02   1.0303082E+03   1.5854208E+06
     2.1585715E+02   1.0303082E+03   1.5853695E+06
     2.1600000E+02   1.0303082E+03   1.5854130E+06
     2.1614285E+02   1.0303003E+03   1.5331752E+06
     2.1628572E+02   1.0302990E+03   1.5238154E+06
     2.1642857E+02   1.0302983E+03   1.5198311E+06
     2.1657143E+02   1.0302980E+03   1.5179149E+06
     2.1671428E+02   1.0302980E+03   1.5174866E+06
     2.1685715E+02   1.0302980E+03   1.5175396E+06
     2.1700000E+02   1.0302980E+03   1.5176065E+06
     2.1714285E+02   1.0302820E+03   1.4154005E+06
     2.1728572E+02   1.0302791E+03   1.3968975E+06
     2.1742857E+02   1.0302784E+03   1.3933971E+06
     2.1757143E+02   1.0302782E+03   1.3912549E+06
     2.1771428E+02   1.0302781E+03   1.3909786E+06
     2.1785715E+02   1.0302781E+03   1.3910450E+06
     2.1800000E+02   1.0302781E+03   1.3910880E+06
     2.1814285E+02   1.0302520E+03   1.2343718E+06
     2.1828572E+02   1.0302468E+03   1.2053921E+06
     2.1842857E+02   1.0302463E+03   1.2025679E+06
     2.1857143E+02   1.0302458E+03   1.1998836E+06
     2.1871428E+02   1.0302457E+03   1.1994041E+06
     2.1885715E+02   1.0302457E+03   1.1994274E+06
     2.1900000E+02   1.0302458E+03   1.1994530E+06
     2.1914285E+02   1.0301600E+03   7.7398819E+05
     2.1928572E+02   1.0301401E+03   6.9110588E+05
     2.1942857E+02   1.0301395E+03   6.8878150E+05
     2.1957143E+02   1.0301379E+03   6.8240694E+05
     2.1971428E+02   1.0301372E+03   6.7938850E+05
     2.1985715E+02   1.0301370E+03   6.7863106E+05
     2.2000000E+02   1.0301370E+03   6.7854338E+05
     2.2014285E+02   1.0301046E+03   5.5781044E+05
     2.2028572E+02   1.0300959E+03   5.2816206E+05
     2.2042857E+02   1.0300956E+03   5.2685744E+05
     2.2057143E+02   1.0300948E+03   5.2447125E+05
     2.2071428E+02   1.0300946E+03   5.2338912E+05
     2.2085715E+02   1.0300945E+03   5.2314456E+05
     2.2100000E+02   1.0300945E+03   5.2309331E+05
     2.2114285E+02   1.0301025E+03   5.5067431E+05
     2.2128572E+02   1.0301008E+03   5.4472756E+05
     2.2142857E+02   1.0301002E+03   5.4238375E+05
     2.2157143E+02   1.0300999E+03   5.4145856E+05
     2.2171428E+02   1.0300997E+03   5.4084188E+05
     2.2185715E+02   1.0300996E+03   5.4055269E+05
     2.2200000E+02   1.0300996E+03   5.4048769E+05
     2.2214285E+02   1.0300931E+03   5.1845784E+05
     2.2228572E+02   1.0300916E+03   5.1336956E+05
     2.2242857E+02   1.0300901E+03   5.0827300E+05
     2.2257143E+02   1.0300892E+03   5.0571769E+05
     2.2271428E+02   1.0300891E+03   5.0509812E+05
     2.2285715E+02   1.0300891E+03   5.0502356E+05
     2.2300000E+02   1.0300891E+03   5.0504216E+05
     2.2314285E+02   1.0301049E+03   5.5856412E+05
     2.2328572E+02   1.0301072E+03   5.6685162E+05
     2.2342857E+02   1.0301050E+03   5.5919144E+05
     2.2357143E+02   1.0301040E+03   5.5567862E+05
     2.2371428E+02   1.0301036E+03   5.5441125E+05
     2.2385715E+02   1.0301035E+03   5.5407656E+05
     2.2400000E+02   1.0301035E+03   5.5404506E+05
     2.2414285E+02   1.0301617E+03   7.8093775E+05
     2.2428572E+02   1.0301688E+03   8.1187200E+05
     2.2442857E+02   1.0301666E+03   8.0225200E+05
     2.2457143E+02   1.0301670E+03   8.0420988E+05
     2.2471428E+02   1.0301672E+03   8.0530338E+05
     2.2485715E+02   1.0301674E+03   8.0546938E+05
     2.2500000E+02   1.0301674E+03   8.0547106E+05
     2.2514285E+02   1.0301050E+03   5.5919350E+05
     2.2528572E+02   1.0300936E+03   5.2038066E+05
     2.2542857E+02   1.0300928E+03   5.1740178E+05
     2.2557143E+02   1.0300920E+03   5.1489616E+05
     2.2571428E+02   1.0300919E+03   5.1435878E+05
     2.2585715E+02   1.0300919E+03   5.1433838E+05
     2.2600000E+02   1.0300919E+03   5.1434650E+05
     2.2614285E+02   1.0301143E+03   5.9211131E+05
     2.2628572E+02   1.0301188E+03   6.0872900E+05
     2.2642857E+02   1.0301180E+03   6.0605844E+05
     2.2657143E+02   1.0301180E+03   6.0600306E+05
     2.2671428E+02   1.0301179E+03   6.0580331E+05
     2.2685715E+02   1.0301179E+03   6.0570788E+05
     2.2700000E+02   1.0301179E+03   6.0572638E+05
     2.2714285E+02   1.0301550E+03   7.5221362E+05
     2.2728572E+02   1.0301588E+03   7.6829925E+05
     2.2742857E+02   1.0301577E+03   7.6403388E+05
     2.2757143E+02   1.0301573E+03   7.6219900E+05
     2.2771428E+02   1.0301571E+03   7.6109788E+05
     2.2785715E+02   1.0301571E+03   7.6100444E+05
     2.2800000E+02   1.0301571E+03   7.6111325E+05
     2.2814285E+02   1.0301138E+03   5.9055256E+05
     2.2828572E+02   1.0301030E+03   5.5247794E+05
     2.2842857E+02   1.0301024E+03   5.5013706E+05
     2.2857143E+02   1.0301022E+03   5.4916819E+05
     2.2871428E+02   1.0301019E+03   5.4839612E+05
     2.2885715E+02   1.0301017E+03   5.4767025E+05
     2.2900000E+02   1.0301017E+03   5.4746575E+05
     2.2914285E+02   1.0301261E+03   6.3621238E+05
     2.2928572E+02   1.0301270E+03   6.3959038E+05
     2.2942857E+02   1.0301224E+03   6.2233462E+05
     2.2957143E+02   1.0301212E+03   6.1801581E+05
     2.2971428E+02   1.0301217E+03   6.1968800E+05
     2.2985715E+02   1.0301219E+03   6.2057669E+05
     2.3000000E+02   1.0301219E+03   6.2065844E+05
     2.3014285E+02   1.0300840E+03   4.8826612E+05
     2.3028572E+02   1.0300748E+03   4.5937584E+05
     2.3042857E+02   1.0300707E+03   4.4677894E+05
     2.3057143E+02   1.0300675E+03   4.3697009E+05
     2.3071428E+02   1.0300660E+03   4.3258559E+05
     2.3085715E+02   1.0300654E+03   4.3081131E+05
     2.3100000E+02   1.0300652E+03   4.3024138E+05
     2.3114285E+02   1.0300240E+03   3.1815534E+05
     2.3128572E+02   1.0300142E+03   2.9453203E+05
     2.3142857E+02   1.0300140E+03   2.9405206E+05
     2.3157143E+02   1.0300135E+03   2.9316706E+05
     2.3171428E+02   1.0300134E+03   2.9266494E+05
     2.3185715E+02   1.0300133E+03   2.9257962E+05
     2.3200000E+02   1.0300133E+03   2.9257419E+05
     2.3214285E+02   1.0300430E+03   3.6709975E+05
     2.3228572E+02   1.0300476E+03   3.7977094E+05
     2.3242857E+02   1.0300435E+03   3.6834562E+05
     2.3257143E+02   1.0300420E+03   3.6450053E+05
     2.3271428E+02   1.0300420E+03   3.6435247E+05
     2.3285715E+02   1.0300420E+03   3.6450000E+05
     2.3300000E+02   1.0300420E+03   3.6457872E+05
     2.3314285E+02   1.0300428E+03   3.6673381E+05
     2.3328572E+02   1.0300441E+03   3.6997231E+05
     2.3342857E+02   1.0300416E+03   3.6345516E+05
     2.3357143E+02   1.0300406E+03   3.6098953E+05
     2.3371428E+02   1.0300403E+03   3.6005297E+05
     2.3385715E+02   1.0300402E+03   3.5959809E+05
     2.3400000E+02   1.0300402E+03   3.5954897E+05
     2.3414285E+02   1.0306536E+03   5.1005600E+06
     2.3428572E+02   1.0306840E+03   5.5366715E+06
     2.3442857E+02   1.0306857E+03   5.5619290E+06
     2.3457143E+02   1.0306978E+03   5.7419555E+06
     2.3471428E+02   1.0307004E+03   5.7813940E+06
     2.3485715E+02   1.0307007E+03   5.7851345E+06
     2.3500000E+02   1.0307006E+03   5.7840105E+06
     2.3514285E+02   1.0307609E+03   6.7412665E+06
     2.3528572E+02   1.0307686E+03   6.8705375E+06
     2.3542857E+02   1.0307665E+03   6.8339175E+06
     2.3557143E+02   1.0307660E+03   6.8257065E+06
     2.3571428E+02   1.0307657E+03   6.8222860E+06
     2.3585715E+02   1.0307657E+03   6.8218795E+06
     2.3600000E+02   1.0307657E+03   6.8220640E+06
     2.3614285E+02   1.0307869E+03   7.1848705E+06
     2.3628572E+02   1.0307902E+03   7.2417450E+06
     2.3642857E+02   1.0307897E+03   7.2331150E+06
     2.3657143E+02   1.0307893E+03   7.2263025E+06
     2.3671428E+02   1.0307892E+03   7.2243020E+06
     2.3685715E+02   1.0307892E+03   7.2243315E+06
     2.3700000E+02   1.0307892E+03   7.2243700E+06
     2.3714285E+02   1.0307312E+03   6.2579575E+06
     2.3728572E+02   1.0307170E+03   6.0358910E+06
     2.3742857E+02   1.0307153E+03   6.0086155E+06
     2.3757143E+02   1.0307140E+03   5.9891315E+06
     2.3771428E+02   1.0307139E+03   5.9872850E+06
     2.3785715E+02   1.0307139E+03   5.9872385E+06
     2.3800000E+02   1.0307139E+03   5.9872620E+06
     2.3814285E+02   1.0305531E+03   3.8149668E+06
     2.3828572E+02   1.0305120E+03   3.3539558E+06
     2.3842857E+02   1.0304983E+03   3.2090800E+06
     2.3857143E+02   1.0304911E+03   3.1334692E+06
     2.3871428E+02   1.0304901E+03   3.1239022E+06
     2.3885715E+02   1.0304901E+03   3.1236242E+06
     2.3900000E+02   1.0304901E+03   3.1237578E+06
     2.3914285E+02   1.0302716E+03   1.3513671E+06
     2.3928572E+02   1.0302045E+03   9.7974619E+05
     2.3942857E+02   1.0301899E+03   9.0918906E+05
     2.3957143E+02   1.0301783E+03   8.5523444E+05
     2.3971428E+02   1.0301752E+03   8.4029250E+05
     2.3985715E+02   1.0301747E+03   8.3854200E+05
     2.4000000E+02   1.0301746E+03   8.3798244E+05
     2.4014285E+02   1.0299945E+03   2.5053684E+05
     2.4028572E+02   1.0299277E+03   1.3256806E+05
     2.4042857E+02   1.0299164E+03   1.1703723E+05
     2.4057143E+02   1.0299095E+03   1.0821859E+05
     2.4071428E+02   1.0299072E+03   1.0531054E+05
     2.4085715E+02   1.0299066E+03   1.0447097E+05
     2.4100000E+02   1.0299061E+03   1.0389638E+05
     2.4114285E+02   1.0305400E+03   3.6645282E+06
     2.4128572E+02   1.0305939E+03   4.3077920E+06
     2.4142857E+02   1.0305951E+03   4.3235605E+06
     2.4157143E+02   1.0305963E+03   4.3384930E+06
     2.4171428E+02   1.0305957E+03   4.3311790E+06
     2.4185715E+02   1.0305958E+03   4.3323110E+06
     2.4200000E+02   1.0305958E+03   4.3323405E+06
     2.4214285E+02   1.0304128E+03   2.3911830E+06
     2.4228572E+02   1.0303718E+03   2.0511331E+06
     2.4242857E+02   1.0303695E+03   2.0325969E+06
     2.4257143E+02   1.0303683E+03   2.0224945E+06
     2.4271428E+02   1.0303687E+03   2.0257305E+06
     2.4285715E+02   1.0303687E+03   2.0256200E+06
     2.4300000E+02   1.0303687E+03   2.0255201E+06
     2.4314285E+02   1.0301298E+03   6.5057419E+05
     2.4328572E+02   1.0300692E+03   4.4226638E+05
     2.4342857E+02   1.0300696E+03   4.4340156E+05
     2.4357143E+02   1.0300682E+03   4.3918734E+05
     2.4371428E+02   1.0300677E+03   4.3778728E+05
     2.4385715E+02   1.0300677E+03   4.3782172E+05
     2.4400000E+02   1.0300677E+03   4.3779572E+05
     2.4414285E+02   1.0299795E+03   2.1997428E+05
     2.4428572E+02   1.0299554E+03   1.7583583E+05
     2.4442857E+02   1.0299535E+03   1.7262375E+05
     2.4457143E+02   1.0299530E+03   1.7166136E+05
     2.4471428E+02   1.0299526E+03   1.7109594E+05
     2.4485715E+02   1.0299525E+03   1.7088519E+05
     2.4500000E+02   1.0299524E+03   1.7080128E+05
     2.4514285E+02   1.0299036E+03   1.0079747E+05
     2.4528572E+02   1.0298877E+03   8.2862156E+04
     2.4542857E+02   1.0298842E+03   7.9149586E+04
     2.4557143E+02   1.0298831E+03   7.7999789E+04
     2.4571428E+02   1.0298827E+03   7.7632719E+04
     2.4585715E+02   1.0298827E+03   7.7573289E+04
     2.4600000E+02   1.0298827E+03   7.7550562E+04
     2.4614285E+02   1.0298123E+03   2.4841361E+04
     2.4628572E+02   1.0297694E+03   8.7550996E+03
     2.4642857E+02   1.0297522E+03   4.9327051E+03
     2.4657143E+02   1.0297516E+03   4.8303535E+03
     2.4671428E+02   1.0297521E+03   4.9177681E+03
     2.4685715E+02   1.0297513E+03   4.7897822E+03
     2.4700000E+02   1.0297509E+03   4.7054395E+03
     2.4714285E+02   1.0297561E+03   5.6754697E+03
     2.4728572E+02   1.0297467E+03   4.0064446E+03
     2.4742857E+02   1.0297338E+03   2.2531367E+03
     2.4757143E+02   1.0297283E+03   1.7009486E+03
     2.4771428E+02   1.0297280E+03   1.6650148E+03
     2.4785715E+02   1.0297275E+03   1.6213789E+03
     2.4800000E+02   1.0297271E+03   1.5755178E+03
     2.4814285E+02   1.0297439E+03   3.5719495E+03
     2.4828572E+02   1.0297382E+03   2.7790034E+03
     2.4842857E+02   1.0297314E+03   2.0028585E+03
     2.4857143E+02   1.0297292E+03   1.7810636E+03
     2.4871428E+02   1.0297288E+03   1.7292601E+03
     2.4885715E+02   1.0297281E+03   1.6698967E+03
     2.4900000E+02   1.0297277E+03   1.6273402E+03
     2.4914285E+02   1.0297509E+03   4.6990737E+03
     2.4928572E+02   1.0297505E+03   4.6428442E+03
     2.4942857E+02   1.0297474E+03   4.1226362E+03
     2.4957143E+02   1.0297452E+03   3.7691958E+03
     2.4971428E+02   1.0297439E+03   3.5703003E+03
     2.4985715E+02   1.0297433E+03   3.4743467E+03
     2.5000000E+02   1.0297430E+03   3.4406042E+03
     2.5014285E+02   1.0297377E+03   2.7144993E+03
     2.5028572E+02   1.0297251E+03   1.4064130E+03
     2.5042857E+02   1.0297155E+03   7.3871143E+02
     2.5057143E+02   1.0297136E+03   6.4137329E+02
     2.5071428E+02   1.0297126E+03   5.9026544E+02
     2.5085715E+02   1.0297123E+03   5.7409662E+02
     2.5100000E+02   1.0297123E+03   5.7591724E+02
     2.5114285E+02   1.0297061E+03   3.2446420E+02
     2.5128572E+02   1.0297062E+03   3.2660541E+02
     2.5142857E+02   1.0297045E+03   2.7486292E+02
     2.5157143E+02   1.0297035E+03   2.4557271E+02
     2.5171428E+02   1.0297035E+03   2.4582474E+02
     2.5185715E+02   1.0297035E+03   2.4633260E+02
     2.5200000E+02   1.0297035E+03   2.4584468E+02
     2.5214285E+02   1.0297085E+03   4.1100787E+02
     2.5228572E+02   1.0297040E+03   2.5894327E+02
     2.5242857E+02   1.0297020E+03   2.0546484E+02
     2.5257143E+02   1.0297018E+03   1.9998172E+02
     2.5271428E+02   1.0297019E+03   2.0183684E+02
     2.5285715E+02   1.0297019E+03   2.0206354E+02
     2.5300000E+02   1.0297019E+03   2.0190767E+02
     2.5314285E+02   1.0297152E+03   7.2849261E+02
     2.5328572E+02   1.0297098E+03   4.5364380E+02
     2.5342857E+02   1.0297047E+03   2.7930530E+02
     2.5357143E+02   1.0297046E+03   2.7859927E+02
     2.5371428E+02   1.0297048E+03   2.8385339E+02
     2.5385715E+02   1.0297047E+03   2.8218542E+02
     2.5400000E+02   1.0297047E+03   2.8211417E+02
     2.5414285E+02   1.0297174E+03   8.5308350E+02
     2.5428572E+02   1.0297139E+03   6.5144708E+02
     2.5442857E+02   1.0297107E+03   5.0256735E+02
     2.5457143E+02   1.0297095E+03   4.5229602E+02
     2.5471428E+02   1.0297096E+03   4.5462146E+02
     2.5485715E+02   1.0297096E+03   4.5556683E+02
     2.5500000E+02   1.0297096E+03   4.5505527E+02
     2.5514285E+02   1.0297343E+03   2.3111614E+03
     2.5528572E+02   1.0297303E+03   1.8839640E+03
     2.5542857E+02   1.0297264E+03   1.5251542E+03
     2.5557143E+02   1.0297222E+03   1.1782191E+03
     2.5571428E+02   1.0297180E+03   8.8785571E+02
     2.5585715E+02   1.0297168E+03   8.1933588E+02
     2.5600000E+02   1.0297166E+03   7.9989111E+02
     2.5614285E+02   1.0297389E+03   2.8664651E+03
     2.5628571E+02   1.0297318E+03   2.0402538E+03
     2.5642856E+02   1.0297117E+03   5.4949200E+02
     2.5657144E+02   1.0297058E+03   3.1712543E+02
     2.5671429E+02   1.0297057E+03   3.1231985E+02
     2.5685715E+02   1.0297057E+03   3.1000565E+02
     2.5700000E+02   1.0297057E+03   3.1006656E+02
     2.5714285E+02   1.0297454E+03   3.8051240E+03
     2.5728571E+02   1.0297424E+03   3.3559541E+03
     2.5742856E+02   1.0297406E+03   3.0942112E+03
     2.5757144E+02   1.0297397E+03   2.9854514E+03
     2.5771429E+02   1.0297397E+03   2.9823030E+03
     2.5785715E+02   1.0297397E+03   2.9857795E+03
     2.5800000E+02   1.0297397E+03   2.9859368E+03
     2.5814285E+02   1.0297532E+03   5.1266509E+03
     2.5828571E+02   1.0297510E+03   4.7195205E+03
     2.5842856E+02   1.0297500E+03   4.5451021E+03
     2.5857144E+02   1.0297500E+03   4.5477856E+03
     2.5871429E+02   1.0297500E+03   4.5536807E+03
     2.5885715E+02   1.0297500E+03   4.5538789E+03
     2.5900000E+02   1.0297500E+03   4.5534468E+03
     2.5914285E+02   1.0297595E+03   6.3995503E+03
     2.5928571E+02   1.0297572E+03   5.8956079E+03
     2.5942856E+02   1.0297565E+03   5.7718354E+03
     2.5957144E+02   1.0297566E+03   5.7802080E+03
     2.5971429E+02   1.0297566E+03   5.7833540E+03
     2.5985715E+02   1.0297566E+03   5.7825615E+03
     2.6000000E+02   1.0297566E+03   5.7827964E+03
     2.6014285E+02   1.0297887E+03   1.4737770E+04
     2.6028571E+02   1.0297898E+03   1.5144608E+04
     2.6042856E+02   1.0297859E+03   1.3722792E+04
     2.6057144E+02   1.0297750E+03   1.0301716E+04
     2.6071429E+02   1.0297737E+03   9.9165996E+03
     2.6085715E+02   1.0297726E+03   9.5928447E+03
     2.6100000E+02   1.0297723E+03   9.5279502E+03
     2.6114285E+02   1.0297734E+03   9.8484795E+03
     2.6128571E+02   1.0297703E+03   8.9634590E+03
     2.6142856E+02   1.0297682E+03   8.4318428E+03
     2.6157144E+02   1.0297665E+03   8.0036489E+03
     2.6171429E+02   1.0297661E+03   7.9006421E+03
     2.6185715E+02   1.0297661E+03   7.9032593E+03
     2.6200000E+02   1.0297661E+03   7.9031494E+03
     2.6214285E+02   1.0297592E+03   6.3114409E+03
     2.6228571E+02   1.0297574E+03   5.9528706E+03
     2.6242856E+02   1.0297571E+03   5.8838125E+03
     2.6257144E+02   1.0297571E+03   5.8780918E+03
     2.6271429E+02   1.0297570E+03   5.8688403E+03
     2.6285715E+02   1.0297570E+03   5.8690024E+03
     2.6300000E+02   1.0297570E+03   5.8695801E+03
     2.6314285E+02   1.0297728E+03   9.6708193E+03
     2.6328571E+02   1.0297666E+03   8.0323926E+03
     2.6342856E+02   1.0297657E+03   7.8226587E+03
     2.6357144E+02   1.0297654E+03   7.7329600E+03
     2.6371429E+02   1.0297653E+03   7.7049702E+03
     2.6385715E+02   1.0297653E+03   7.6859253E+03
     2.6400000E+02   1.0297651E+03   7.6814858E+03
     2.6414285E+02   1.0297566E+03   5.7715933E+03
     2.6428571E+02   1.0297678E+03   8.3353076E+03
     2.6442856E+02   1.0297633E+03   7.2241206E+03
     2.6457144E+02   1.0297485E+03   4.2950273E+03
     2.6471429E+02   1.0297437E+03   3.5309404E+03
     2.6485715E+02   1.0297435E+03   3.5089407E+03
     2.6500000E+02   1.0297434E+03   3.4912651E+03
     2.6514285E+02   1.0297367E+03   2.5850171E+03
     2.6528571E+02   1.0297377E+03   2.7062385E+03
     2.6542856E+02   1.0297372E+03   2.6543733E+03
     2.6557144E+02   1.0297372E+03   2.6516482E+03
     2.6571429E+02   1.0297372E+03   2.6537515E+03
     2.6585715E+02   1.0297372E+03   2.6535669E+03
     2.6600000E+02   1.0297372E+03   2.6536750E+03
     2.6614285E+02   1.0297306E+03   1.9213635E+03
