 "GAGE No.  3:  K,I,J Coord. =   1, 68,117;  STREAM SEGMENT =   7;  REACH =  10 "
     "DATA: Time           Stage            Flow"
     1.9471428E+02   1.0582864E+03   4.8628872E+03
     1.9485715E+02   1.0582864E+03   4.8641719E+03
     1.9500000E+02   1.0582864E+03   4.8636528E+03
     1.9514285E+02   1.0582855E+03   4.6551514E+03
     1.9528572E+02   1.0582854E+03   4.6342930E+03
     1.9542857E+02   1.0582854E+03   4.6516069E+03
     1.9557143E+02   1.0582854E+03   4.6460522E+03
     1.9571428E+02   1.0582854E+03   4.6473828E+03
     1.9585715E+02   1.0582854E+03   4.6471270E+03
     1.9600000E+02   1.0582854E+03   4.6471616E+03
     1.9614285E+02   1.0582705E+03   2.0086198E+03
     1.9628572E+02   1.0582700E+03   1.9486027E+03
     1.9642857E+02   1.0582703E+03   1.9862714E+03
     1.9657143E+02   1.0582703E+03   1.9846749E+03
     1.9671428E+02   1.0582703E+03   1.9834078E+03
     1.9685715E+02   1.0582703E+03   1.9838639E+03
     1.9700000E+02   1.0582703E+03   1.9837738E+03
     1.9714285E+02   1.0583358E+03   2.6073902E+04
     1.9728572E+02   1.0583342E+03   2.5010715E+04
     1.9742857E+02   1.0583339E+03   2.4819021E+04
     1.9757143E+02   1.0583340E+03   2.4906412E+04
     1.9771428E+02   1.0583340E+03   2.4885271E+04
     1.9785715E+02   1.0583340E+03   2.4889143E+04
     1.9800000E+02   1.0583340E+03   2.4888627E+04
     1.9814285E+02   1.0583208E+03   1.7346898E+04
     1.9828572E+02   1.0583218E+03   1.7827479E+04
     1.9842857E+02   1.0583219E+03   1.7867641E+04
     1.9857143E+02   1.0583218E+03   1.7846730E+04
     1.9871428E+02   1.0583218E+03   1.7851105E+04
     1.9885715E+02   1.0583218E+03   1.7850574E+04
     1.9900000E+02   1.0583218E+03   1.7850555E+04
     1.9914285E+02   1.0588352E+03   2.7243425E+06
     1.9928572E+02   1.0589126E+03   3.6888662E+06
     1.9942857E+02   1.0589103E+03   3.6601608E+06
     1.9957143E+02   1.0589108E+03   3.6661080E+06
     1.9971428E+02   1.0589105E+03   3.6638532E+06
     1.9985715E+02   1.0589106E+03   3.6646215E+06
     2.0000000E+02   1.0589106E+03   3.6644700E+06
     2.0014285E+02   1.0588031E+03   2.3562238E+06
     2.0028572E+02   1.0587761E+03   2.0714709E+06
     2.0042857E+02   1.0587744E+03   2.0542775E+06
     2.0057143E+02   1.0587745E+03   2.0563291E+06
     2.0071428E+02   1.0587751E+03   2.0626824E+06
     2.0085715E+02   1.0587753E+03   2.0637558E+06
     2.0100000E+02   1.0587753E+03   2.0635391E+06
     2.0114285E+02   1.0587147E+03   1.5074068E+06
     2.0128572E+02   1.0586919E+03   1.3253825E+06
     2.0142857E+02   1.0586892E+03   1.3048481E+06
     2.0157143E+02   1.0586885E+03   1.2999539E+06
     2.0171428E+02   1.0586885E+03   1.2998792E+06
     2.0185715E+02   1.0586886E+03   1.3001155E+06
     2.0200000E+02   1.0586886E+03   1.3000694E+06
     2.0214285E+02   1.0586532E+03   1.0497425E+06
     2.0228572E+02   1.0586365E+03   9.4280762E+05
     2.0242857E+02   1.0586340E+03   9.2787056E+05
     2.0257143E+02   1.0586339E+03   9.2725075E+05
     2.0271428E+02   1.0586339E+03   9.2655406E+05
     2.0285715E+02   1.0586339E+03   9.2666175E+05
     2.0300000E+02   1.0586339E+03   9.2666375E+05
     2.0314285E+02   1.0586229E+03   8.6121712E+05
     2.0328572E+02   1.0586163E+03   8.2308506E+05
     2.0342857E+02   1.0586155E+03   8.1833925E+05
     2.0357143E+02   1.0586155E+03   8.1804150E+05
     2.0371428E+02   1.0586154E+03   8.1771356E+05
     2.0385715E+02   1.0586154E+03   8.1769094E+05
     2.0400000E+02   1.0586154E+03   8.1769731E+05
     2.0414285E+02   1.0586185E+03   8.3556500E+05
     2.0428572E+02   1.0586189E+03   8.3798669E+05
     2.0442857E+02   1.0586188E+03   8.3712400E+05
     2.0457143E+02   1.0586187E+03   8.3665175E+05
     2.0471428E+02   1.0586187E+03   8.3644569E+05
     2.0485715E+02   1.0586187E+03   8.3639650E+05
     2.0500000E+02   1.0586187E+03   8.3640350E+05
     2.0514285E+02   1.0586073E+03   7.7287062E+05
     2.0528572E+02   1.0585997E+03   7.3216606E+05
     2.0542857E+02   1.0585984E+03   7.2518744E+05
     2.0557143E+02   1.0585983E+03   7.2455325E+05
     2.0571428E+02   1.0585981E+03   7.2403456E+05
     2.0585715E+02   1.0585981E+03   7.2387969E+05
     2.0600000E+02   1.0585981E+03   7.2387738E+05
     2.0614285E+02   1.0585891E+03   6.7751538E+05
     2.0628572E+02   1.0585859E+03   6.6151319E+05
     2.0642857E+02   1.0585862E+03   6.6260506E+05
     2.0657143E+02   1.0585862E+03   6.6265631E+05
     2.0671428E+02   1.0585861E+03   6.6196669E+05
     2.0685715E+02   1.0585859E+03   6.6174319E+05
     2.0700000E+02   1.0585859E+03   6.6176800E+05
     2.0714285E+02   1.0586171E+03   8.2710994E+05
     2.0728572E+02   1.0586305E+03   9.0635825E+05
     2.0742857E+02   1.0586313E+03   9.1157531E+05
     2.0757143E+02   1.0586312E+03   9.1051762E+05
     2.0771428E+02   1.0586312E+03   9.1074106E+05
     2.0785715E+02   1.0586312E+03   9.1081662E+05
     2.0800000E+02   1.0586312E+03   9.1081162E+05
     2.0814285E+02   1.0586836E+03   1.2631030E+06
     2.0828572E+02   1.0587023E+03   1.4064144E+06
     2.0842857E+02   1.0587015E+03   1.4006781E+06
     2.0857143E+02   1.0587015E+03   1.4002476E+06
     2.0871428E+02   1.0587014E+03   1.4001205E+06
     2.0885715E+02   1.0587014E+03   1.3999940E+06
     2.0900000E+02   1.0587014E+03   1.4000471E+06
     2.0914285E+02   1.0587429E+03   1.7531324E+06
     2.0928572E+02   1.0587550E+03   1.8654624E+06
     2.0942857E+02   1.0587540E+03   1.8557746E+06
     2.0957143E+02   1.0587542E+03   1.8568388E+06
     2.0971428E+02   1.0587543E+03   1.8576680E+06
     2.0985715E+02   1.0587543E+03   1.8577065E+06
     2.1000000E+02   1.0587543E+03   1.8576534E+06
     2.1014285E+02   1.0587340E+03   1.6725818E+06
     2.1028572E+02   1.0587277E+03   1.6169181E+06
     2.1042857E+02   1.0587274E+03   1.6154285E+06
     2.1057143E+02   1.0587275E+03   1.6162639E+06
     2.1071428E+02   1.0587275E+03   1.6160149E+06
     2.1085715E+02   1.0587275E+03   1.6160100E+06
     2.1100000E+02   1.0587275E+03   1.6160121E+06
     2.1114285E+02   1.0587156E+03   1.5143092E+06
     2.1128572E+02   1.0587113E+03   1.4797929E+06
     2.1142857E+02   1.0587114E+03   1.4803279E+06
     2.1157143E+02   1.0587115E+03   1.4808464E+06
     2.1171428E+02   1.0587115E+03   1.4808874E+06
     2.1185715E+02   1.0587115E+03   1.4808922E+06
     2.1200000E+02   1.0587115E+03   1.4808858E+06
     2.1214285E+02   1.0587030E+03   1.4120559E+06
     2.1228572E+02   1.0587001E+03   1.3888210E+06
     2.1242857E+02   1.0587001E+03   1.3892464E+06
     2.1257143E+02   1.0587002E+03   1.3895284E+06
     2.1271428E+02   1.0587002E+03   1.3895742E+06
     2.1285715E+02   1.0587002E+03   1.3895739E+06
     2.1300000E+02   1.0587002E+03   1.3895692E+06
     2.1314285E+02   1.0586920E+03   1.3267206E+06
     2.1328572E+02   1.0586897E+03   1.3083354E+06
     2.1342857E+02   1.0586896E+03   1.3082139E+06
     2.1357143E+02   1.0586897E+03   1.3083746E+06
     2.1371428E+02   1.0586897E+03   1.3084378E+06
     2.1385715E+02   1.0586897E+03   1.3084331E+06
     2.1400000E+02   1.0586897E+03   1.3084300E+06
     2.1414285E+02   1.0586892E+03   1.3048100E+06
     2.1428572E+02   1.0586888E+03   1.3021040E+06
     2.1442857E+02   1.0586888E+03   1.3023748E+06
     2.1457143E+02   1.0586890E+03   1.3028065E+06
     2.1471428E+02   1.0586890E+03   1.3029614E+06
     2.1485715E+02   1.0586890E+03   1.3029659E+06
     2.1500000E+02   1.0586890E+03   1.3029578E+06
     2.1514285E+02   1.0586826E+03   1.2554280E+06
     2.1528572E+02   1.0586803E+03   1.2386976E+06
     2.1542857E+02   1.0586803E+03   1.2386971E+06
     2.1557143E+02   1.0586804E+03   1.2396714E+06
     2.1571428E+02   1.0586805E+03   1.2400082E+06
     2.1585715E+02   1.0586805E+03   1.2400444E+06
     2.1600000E+02   1.0586805E+03   1.2400259E+06
     2.1614285E+02   1.0586824E+03   1.2541082E+06
     2.1628572E+02   1.0586838E+03   1.2647016E+06
     2.1642857E+02   1.0586844E+03   1.2692465E+06
     2.1657143E+02   1.0586848E+03   1.2720944E+06
     2.1671428E+02   1.0586849E+03   1.2727921E+06
     2.1685715E+02   1.0586849E+03   1.2727520E+06
     2.1700000E+02   1.0586849E+03   1.2727215E+06
     2.1714285E+02   1.0586791E+03   1.2293855E+06
     2.1728572E+02   1.0586776E+03   1.2188452E+06
     2.1742857E+02   1.0586780E+03   1.2216510E+06
     2.1757143E+02   1.0586783E+03   1.2239764E+06
     2.1771428E+02   1.0586783E+03   1.2243776E+06
     2.1785715E+02   1.0586783E+03   1.2243124E+06
     2.1800000E+02   1.0586783E+03   1.2242976E+06
     2.1814285E+02   1.0586648E+03   1.1282745E+06
     2.1828572E+02   1.0586599E+03   1.0946268E+06
     2.1842857E+02   1.0586599E+03   1.0948832E+06
     2.1857143E+02   1.0586602E+03   1.0963700E+06
     2.1871428E+02   1.0586602E+03   1.0965224E+06
     2.1885715E+02   1.0586602E+03   1.0965059E+06
     2.1900000E+02   1.0586602E+03   1.0964955E+06
     2.1914285E+02   1.0586013E+03   7.4045269E+05
     2.1928572E+02   1.0585594E+03   5.3810338E+05
     2.1942857E+02   1.0585582E+03   5.3289931E+05
     2.1957143E+02   1.0585564E+03   5.2511169E+05
     2.1971428E+02   1.0585560E+03   5.2375125E+05
     2.1985715E+02   1.0585560E+03   5.2361550E+05
     2.2000000E+02   1.0585560E+03   5.2358338E+05
     2.2014285E+02   1.0585229E+03   3.9341100E+05
     2.2028572E+02   1.0585126E+03   3.5744303E+05
     2.2042857E+02   1.0585121E+03   3.5590562E+05
     2.2057143E+02   1.0585117E+03   3.5465138E+05
     2.2071428E+02   1.0585116E+03   3.5443491E+05
     2.2085715E+02   1.0585116E+03   3.5440644E+05
     2.2100000E+02   1.0585116E+03   3.5439756E+05
     2.2114285E+02   1.0584874E+03   2.7878916E+05
     2.2128572E+02   1.0584755E+03   2.4562478E+05
     2.2142857E+02   1.0584744E+03   2.4285106E+05
     2.2157143E+02   1.0584740E+03   2.4168947E+05
     2.2171428E+02   1.0584739E+03   2.4147167E+05
     2.2185715E+02   1.0584739E+03   2.4147198E+05
     2.2200000E+02   1.0584739E+03   2.4145819E+05
     2.2214285E+02   1.0584900E+03   2.8649794E+05
     2.2228572E+02   1.0584916E+03   2.9098206E+05
     2.2242857E+02   1.0584917E+03   2.9129506E+05
     2.2257143E+02   1.0584917E+03   2.9138619E+05
     2.2271428E+02   1.0584917E+03   2.9133588E+05
     2.2285715E+02   1.0584917E+03   2.9129866E+05
     2.2300000E+02   1.0584917E+03   2.9129978E+05
     2.2314285E+02   1.0585189E+03   3.7948959E+05
     2.2328572E+02   1.0585289E+03   4.1537334E+05
     2.2342857E+02   1.0585292E+03   4.1619491E+05
     2.2357143E+02   1.0585295E+03   4.1772447E+05
     2.2371428E+02   1.0585297E+03   4.1821559E+05
     2.2385715E+02   1.0585297E+03   4.1833788E+05
     2.2400000E+02   1.0585297E+03   4.1834731E+05
     2.2414285E+02   1.0585955E+03   7.1020556E+05
     2.2428572E+02   1.0586101E+03   7.8813525E+05
     2.2442857E+02   1.0586113E+03   7.9538256E+05
     2.2457143E+02   1.0586108E+03   7.9210662E+05
     2.2471428E+02   1.0586106E+03   7.9117525E+05
     2.2485715E+02   1.0586106E+03   7.9108325E+05
     2.2500000E+02   1.0586106E+03   7.9106931E+05
     2.2514285E+02   1.0585862E+03   6.6263250E+05
     2.2528572E+02   1.0585753E+03   6.1001838E+05
     2.2542857E+02   1.0585759E+03   6.1303144E+05
     2.2557143E+02   1.0585758E+03   6.1282369E+05
     2.2571428E+02   1.0585758E+03   6.1252275E+05
     2.2585715E+02   1.0585758E+03   6.1259531E+05
     2.2600000E+02   1.0585758E+03   6.1258794E+05
     2.2614285E+02   1.0585828E+03   6.4576769E+05
     2.2628572E+02   1.0585825E+03   6.4489925E+05
     2.2642857E+02   1.0585820E+03   6.4229119E+05
     2.2657143E+02   1.0585820E+03   6.4248681E+05
     2.2671428E+02   1.0585820E+03   6.4269606E+05
     2.2685715E+02   1.0585820E+03   6.4269656E+05
     2.2700000E+02   1.0585820E+03   6.4269675E+05
     2.2714285E+02   1.0585557E+03   5.2196312E+05
     2.2728572E+02   1.0585511E+03   5.0293509E+05
     2.2742857E+02   1.0585536E+03   5.1324903E+05
     2.2757143E+02   1.0585542E+03   5.1603056E+05
     2.2771428E+02   1.0585547E+03   5.1760050E+05
     2.2785715E+02   1.0585547E+03   5.1766016E+05
     2.2800000E+02   1.0585547E+03   5.1762156E+05
     2.2814285E+02   1.0584001E+03   9.2377672E+04
     2.2828572E+02   1.0583395E+03   2.8515004E+04
     2.2842857E+02   1.0583467E+03   3.3773191E+04
     2.2857143E+02   1.0583469E+03   3.4044012E+04
     2.2871428E+02   1.0583467E+03   3.3825520E+04
     2.2885715E+02   1.0583468E+03   3.3886012E+04
     2.2900000E+02   1.0583468E+03   3.3873715E+04
     2.2914285E+02   1.0585079E+03   3.4229106E+05
     2.2928572E+02   1.0585499E+03   4.9798591E+05
     2.2942857E+02   1.0585582E+03   5.3326106E+05
     2.2957143E+02   1.0585614E+03   5.4703588E+05
     2.2971428E+02   1.0585614E+03   5.4695588E+05
     2.2985715E+02   1.0585613E+03   5.4650044E+05
     2.3000000E+02   1.0585613E+03   5.4654106E+05
     2.3014285E+02   1.0584696E+03   2.3035828E+05
     2.3028572E+02   1.0584066E+03   1.0210882E+05
     2.3042857E+02   1.0583901E+03   7.8644906E+04
     2.3057143E+02   1.0583829E+03   6.9612797E+04
     2.3071428E+02   1.0583818E+03   6.8202344E+04
     2.3085715E+02   1.0583818E+03   6.8269000E+04
     2.3100000E+02   1.0583818E+03   6.8289711E+04
     2.3114285E+02   1.0583608E+03   4.5894871E+04
     2.3128572E+02   1.0583527E+03   3.8590699E+04
     2.3142857E+02   1.0583531E+03   3.9050445E+04
     2.3157143E+02   1.0583533E+03   3.9100656E+04
     2.3171428E+02   1.0583531E+03   3.9074883E+04
     2.3185715E+02   1.0583531E+03   3.9080809E+04
     2.3200000E+02   1.0583531E+03   3.9079902E+04
     2.3214285E+02   1.0584525E+03   1.8900064E+05
     2.3228572E+02   1.0585011E+03   3.2010238E+05
     2.3242857E+02   1.0585070E+03   3.3909800E+05
     2.3257143E+02   1.0585074E+03   3.4057456E+05
     2.3271428E+02   1.0585076E+03   3.4087516E+05
     2.3285715E+02   1.0585076E+03   3.4095838E+05
     2.3300000E+02   1.0585076E+03   3.4091659E+05
     2.3314285E+02   1.0585826E+03   6.4558012E+05
     2.3328572E+02   1.0585970E+03   7.1837338E+05
     2.3342857E+02   1.0585959E+03   7.1220481E+05
     2.3357143E+02   1.0585936E+03   7.0067125E+05
     2.3371428E+02   1.0585931E+03   6.9778056E+05
     2.3385715E+02   1.0585931E+03   6.9785362E+05
     2.3400000E+02   1.0585931E+03   6.9794394E+05
     2.3414285E+02   1.0590278E+03   5.6846680E+06
     2.3428572E+02   1.0590996E+03   7.7918945E+06
     2.3442857E+02   1.0591166E+03   8.4060440E+06
     2.3457143E+02   1.0591193E+03   8.5072380E+06
     2.3471428E+02   1.0591183E+03   8.4704550E+06
     2.3485715E+02   1.0591184E+03   8.4740640E+06
     2.3500000E+02   1.0591184E+03   8.4745970E+06
     2.3514285E+02   1.0591196E+03   8.5188610E+06
     2.3528572E+02   1.0591150E+03   8.3471180E+06
     2.3542857E+02   1.0591134E+03   8.2888045E+06
     2.3557143E+02   1.0591134E+03   8.2882470E+06
     2.3571428E+02   1.0591134E+03   8.2906000E+06
     2.3585715E+02   1.0591134E+03   8.2903410E+06
     2.3600000E+02   1.0591134E+03   8.2902910E+06
     2.3614285E+02   1.0591124E+03   8.2516705E+06
     2.3628572E+02   1.0591097E+03   8.1542620E+06
     2.3642857E+02   1.0591090E+03   8.1298545E+06
     2.3657143E+02   1.0591090E+03   8.1285255E+06
     2.3671428E+02   1.0591090E+03   8.1296350E+06
     2.3685715E+02   1.0591090E+03   8.1294805E+06
     2.3700000E+02   1.0591090E+03   8.1294725E+06
     2.3714285E+02   1.0590876E+03   7.3957810E+06
     2.3728572E+02   1.0590814E+03   7.1939650E+06
     2.3742857E+02   1.0590801E+03   7.1524015E+06
     2.3757143E+02   1.0590801E+03   7.1503585E+06
     2.3771428E+02   1.0590801E+03   7.1516110E+06
     2.3785715E+02   1.0590801E+03   7.1514845E+06
     2.3800000E+02   1.0590801E+03   7.1514730E+06
     2.3814285E+02   1.0589883E+03   4.8435070E+06
     2.3828572E+02   1.0589188E+03   3.7643182E+06
     2.3842857E+02   1.0588956E+03   3.4943865E+06
     2.3857143E+02   1.0588949E+03   3.4857752E+06
     2.3871428E+02   1.0588956E+03   3.4936990E+06
     2.3885715E+02   1.0588955E+03   3.4926868E+06
     2.3900000E+02   1.0588955E+03   3.4926768E+06
     2.3914285E+02   1.0586980E+03   1.3725206E+06
     2.3928572E+02   1.0585879E+03   6.7116394E+05
     2.3942857E+02   1.0585233E+03   3.9500978E+05
     2.3957143E+02   1.0585138E+03   3.6173719E+05
     2.3971428E+02   1.0585126E+03   3.5762503E+05
     2.3985715E+02   1.0585129E+03   3.5879550E+05
     2.4000000E+02   1.0585129E+03   3.5887316E+05
     2.4014285E+02   1.0583738E+03   5.8987980E+04
     2.4028572E+02   1.0583119E+03   1.3136453E+04
     2.4042857E+02   1.0583179E+03   1.5890733E+04
     2.4057143E+02   1.0583188E+03   1.6334362E+04
     2.4071428E+02   1.0583185E+03   1.6164349E+04
     2.4085715E+02   1.0583185E+03   1.6199309E+04
     2.4100000E+02   1.0583185E+03   1.6194470E+04
     2.4114285E+02   1.0584456E+03   1.7366598E+05
     2.4128572E+02   1.0584362E+03   1.5416747E+05
     2.4142857E+02   1.0584371E+03   1.5624919E+05
     2.4157143E+02   1.0584371E+03   1.5617819E+05
     2.4171428E+02   1.0584371E+03   1.5613092E+05
     2.4185715E+02   1.0584371E+03   1.5615069E+05
     2.4200000E+02   1.0584371E+03   1.5614517E+05
     2.4214285E+02   1.0583101E+03   1.2375688E+04
     2.4228572E+02   1.0583324E+03   2.3841398E+04
     2.4242857E+02   1.0583329E+03   2.4183357E+04
     2.4257143E+02   1.0583328E+03   2.4073758E+04
     2.4271428E+02   1.0583328E+03   2.4104061E+04
     2.4285715E+02   1.0583328E+03   2.4096643E+04
     2.4300000E+02   1.0583328E+03   2.4098262E+04
     2.4314285E+02   1.0583037E+03   9.9256260E+03
     2.4328572E+02   1.0583066E+03   1.1001817E+04
     2.4342857E+02   1.0583068E+03   1.1056161E+04
     2.4357143E+02   1.0583066E+03   1.1013452E+04
     2.4371428E+02   1.0583066E+03   1.1025042E+04
     2.4385715E+02   1.0583066E+03   1.1022627E+04
     2.4400000E+02   1.0583066E+03   1.1023056E+04
     2.4414285E+02   1.0583069E+03   1.1140101E+04
     2.4428572E+02   1.0583073E+03   1.1242797E+04
     2.4442857E+02   1.0583071E+03   1.1219438E+04
     2.4457143E+02   1.0583071E+03   1.1221324E+04
     2.4471428E+02   1.0583071E+03   1.1221976E+04
     2.4485715E+02   1.0583071E+03   1.1221586E+04
     2.4500000E+02   1.0583071E+03   1.1221718E+04
     2.4514285E+02   1.0582977E+03   7.9310269E+03
     2.4528572E+02   1.0582981E+03   8.0280532E+03
     2.4542857E+02   1.0582982E+03   8.0825771E+03
     2.4557143E+02   1.0582982E+03   8.0641680E+03
     2.4571428E+02   1.0582982E+03   8.0682188E+03
     2.4585715E+02   1.0582982E+03   8.0675088E+03
     2.4600000E+02   1.0582982E+03   8.0676060E+03
     2.4614285E+02   1.0582955E+03   7.2708130E+03
     2.4628572E+02   1.0582955E+03   7.2735161E+03
     2.4642857E+02   1.0582957E+03   7.2936104E+03
     2.4657143E+02   1.0582957E+03   7.2873936E+03
     2.4671428E+02   1.0582957E+03   7.2887495E+03
     2.4685715E+02   1.0582957E+03   7.2885117E+03
     2.4700000E+02   1.0582957E+03   7.2885435E+03
     2.4714285E+02   1.0582975E+03   7.8524268E+03
     2.4728572E+02   1.0582975E+03   7.8458359E+03
     2.4742857E+02   1.0582975E+03   7.8396167E+03
     2.4757143E+02   1.0582975E+03   7.8404756E+03
     2.4771428E+02   1.0582975E+03   7.8406128E+03
     2.4785715E+02   1.0582975E+03   7.8405029E+03
     2.4800000E+02   1.0582975E+03   7.8405405E+03
     2.4814285E+02   1.0582919E+03   6.2445166E+03
     2.4828572E+02   1.0582920E+03   6.2617656E+03
     2.4842857E+02   1.0582921E+03   6.2842021E+03
     2.4857143E+02   1.0582921E+03   6.2796162E+03
     2.4871428E+02   1.0582921E+03   6.2799492E+03
     2.4885715E+02   1.0582921E+03   6.2800518E+03
     2.4900000E+02   1.0582921E+03   6.2799985E+03
     2.4914285E+02   1.0583158E+03   1.4877706E+04
     2.4928572E+02   1.0583152E+03   1.4596737E+04
     2.4942857E+02   1.0583149E+03   1.4508484E+04
     2.4957143E+02   1.0583151E+03   1.4536624E+04
     2.4971428E+02   1.0583151E+03   1.4531860E+04
     2.4985715E+02   1.0583151E+03   1.4532214E+04
     2.5000000E+02   1.0583151E+03   1.4532315E+04
     2.5014285E+02   1.0582917E+03   6.1983862E+03
     2.5028572E+02   1.0582925E+03   6.3968496E+03
     2.5042857E+02   1.0582928E+03   6.5040581E+03
     2.5057143E+02   1.0582928E+03   6.4806260E+03
     2.5071428E+02   1.0582928E+03   6.4825010E+03
     2.5085715E+02   1.0582928E+03   6.4829814E+03
     2.5100000E+02   1.0582928E+03   6.4827158E+03
     2.5114285E+02   1.0582676E+03   1.6484326E+03
     2.5128572E+02   1.0582665E+03   1.5157113E+03
     2.5142857E+02   1.0582671E+03   1.5888743E+03
     2.5157143E+02   1.0582671E+03   1.5877104E+03
     2.5171428E+02   1.0582671E+03   1.5849006E+03
     2.5185715E+02   1.0582671E+03   1.5857731E+03
     2.5200000E+02   1.0582671E+03   1.5856243E+03
     2.5214285E+02   1.0583203E+03   1.7064688E+04
     2.5228572E+02   1.0583196E+03   1.6719688E+04
     2.5242857E+02   1.0583192E+03   1.6549006E+04
     2.5257143E+02   1.0583193E+03   1.6600398E+04
     2.5271428E+02   1.0583193E+03   1.6591787E+04
     2.5285715E+02   1.0583193E+03   1.6592418E+04
     2.5300000E+02   1.0583193E+03   1.6592605E+04
     2.5314285E+02   1.0582800E+03   3.5352888E+03
     2.5328572E+02   1.0582810E+03   3.7229556E+03
     2.5342857E+02   1.0582820E+03   3.9089597E+03
     2.5357143E+02   1.0582819E+03   3.8808740E+03
     2.5371428E+02   1.0582819E+03   3.8802300E+03
     2.5385715E+02   1.0582819E+03   3.8817571E+03
     2.5400000E+02   1.0582819E+03   3.8812515E+03
     2.5414285E+02   1.0582708E+03   2.0473953E+03
     2.5428572E+02   1.0582703E+03   1.9803752E+03
     2.5442857E+02   1.0582705E+03   2.0094219E+03
     2.5457143E+02   1.0582705E+03   2.0082761E+03
     2.5471428E+02   1.0582705E+03   2.0072886E+03
     2.5485715E+02   1.0582705E+03   2.0076438E+03
     2.5500000E+02   1.0582705E+03   2.0075720E+03
     2.5514285E+02   1.0582892E+03   5.5330942E+03
     2.5528572E+02   1.0582894E+03   5.5847397E+03
     2.5542857E+02   1.0582892E+03   5.5227754E+03
     2.5557143E+02   1.0582892E+03   5.5353604E+03
     2.5571428E+02   1.0582892E+03   5.5340166E+03
     2.5585715E+02   1.0582892E+03   5.5339492E+03
     2.5600000E+02   1.0582892E+03   5.5340283E+03
     2.5614285E+02   1.0582562E+03   6.2971704E+02
     2.5628571E+02   1.0582509E+03   3.4139301E+02
     2.5642856E+02   1.0582560E+03   6.1432996E+02
     2.5657144E+02   1.0582568E+03   6.8166663E+02
     2.5671429E+02   1.0582567E+03   6.5959222E+02
     2.5685715E+02   1.0582567E+03   6.6184094E+02
     2.5700000E+02   1.0582567E+03   6.6231726E+02
     2.5714285E+02   1.0583262E+03   2.0184793E+04
     2.5728571E+02   1.0583391E+03   2.8299684E+04
     2.5742856E+02   1.0583372E+03   2.6963344E+04
     2.5757144E+02   1.0583365E+03   2.6555473E+04
     2.5771429E+02   1.0583374E+03   2.7101055E+04
     2.5785715E+02   1.0583375E+03   2.7173732E+04
     2.5800000E+02   1.0583374E+03   2.7138152E+04
     2.5814285E+02   1.0583547E+03   4.0419578E+04
     2.5828571E+02   1.0583676E+03   5.2384914E+04
     2.5842856E+02   1.0583671E+03   5.1994281E+04
     2.5857144E+02   1.0583665E+03   5.1311387E+04
     2.5871429E+02   1.0583665E+03   5.1288906E+04
     2.5885715E+02   1.0583665E+03   5.1319809E+04
     2.5900000E+02   1.0583665E+03   5.1347629E+04
     2.5914285E+02   1.0583767E+03   6.2239547E+04
     2.5928571E+02   1.0583812E+03   6.7517148E+04
     2.5942856E+02   1.0583815E+03   6.7733586E+04
     2.5957144E+02   1.0583813E+03   6.7723453E+04
     2.5971429E+02   1.0583815E+03   6.7784117E+04
     2.5985715E+02   1.0583815E+03   6.7785156E+04
     2.6000000E+02   1.0583815E+03   6.7795984E+04
     2.6014285E+02   1.0584136E+03   1.1322610E+05
     2.6028571E+02   1.0584254E+03   1.3362630E+05
     2.6042856E+02   1.0584254E+03   1.3383438E+05
     2.6057144E+02   1.0584254E+03   1.3367652E+05
     2.6071429E+02   1.0584255E+03   1.3385570E+05
     2.6085715E+02   1.0584255E+03   1.3396005E+05
     2.6100000E+02   1.0584255E+03   1.3398814E+05
     2.6114285E+02   1.0584315E+03   1.4511641E+05
     2.6128571E+02   1.0584326E+03   1.4720986E+05
     2.6142856E+02   1.0584320E+03   1.4601714E+05
     2.6157144E+02   1.0584319E+03   1.4578966E+05
     2.6171429E+02   1.0584319E+03   1.4588623E+05
     2.6185715E+02   1.0584319E+03   1.4594377E+05
     2.6200000E+02   1.0584319E+03   1.4595273E+05
     2.6214285E+02   1.0584280E+03   1.3856488E+05
     2.6228571E+02   1.0584252E+03   1.3338053E+05
     2.6242856E+02   1.0584246E+03   1.3225983E+05
     2.6257144E+02   1.0584246E+03   1.3211911E+05
     2.6271429E+02   1.0584246E+03   1.3211994E+05
     2.6285715E+02   1.0584246E+03   1.3212634E+05
     2.6300000E+02   1.0584246E+03   1.3212547E+05
     2.6314285E+02   1.0584401E+03   1.6217784E+05
     2.6328571E+02   1.0584451E+03   1.7259959E+05
     2.6342856E+02   1.0584453E+03   1.7314638E+05
     2.6357144E+02   1.0584453E+03   1.7314548E+05
     2.6371429E+02   1.0584452E+03   1.7295902E+05
     2.6385715E+02   1.0584452E+03   1.7284012E+05
     2.6400000E+02   1.0584452E+03   1.7283220E+05
     2.6414285E+02   1.0584132E+03   1.1269183E+05
     2.6428571E+02   1.0583938E+03   8.3614648E+04
     2.6442856E+02   1.0583899E+03   7.8333406E+04
     2.6457144E+02   1.0583887E+03   7.6721016E+04
     2.6471429E+02   1.0583882E+03   7.6188148E+04
     2.6485715E+02   1.0583882E+03   7.6102414E+04
     2.6500000E+02   1.0583882E+03   7.6066352E+04
     2.6514285E+02   1.0583865E+03   7.3903305E+04
     2.6528571E+02   1.0583760E+03   6.1464078E+04
     2.6542856E+02   1.0583748E+03   6.0027320E+04
     2.6557144E+02   1.0583746E+03   5.9996227E+04
